# step x_cm g psi1_integral psi2_integral
109 2.18 3 -3.25911e-11 -5.7215e-11
109 2.18 4 -2.00675e-10 -6.88122e-11
109 2.18 5 3.77856e-10 5.62646e-10
109 2.18 6 8.55064e-10 -4.11645e-10
109 2.18 7 -5.17844e-09 -4.06838e-09
109 2.18 8 8.05857e-09 1.62496e-08
109 2.18 9 2.06511e-08 -1.57329e-08
109 2.18 10 -1.49705e-07 -1.02485e-07
109 2.18 11 3.24053e-07 5.09478e-07
109 2.18 12 4.1917e-07 -6.74498e-07
109 2.18 13 -4.50612e-06 -2.85433e-06
109 2.18 14 5.34191e-06 1.12814e-05
109 2.18 15 4.21398e-05 1.82036e-05
109 2.18 16 4.46254e-05 -9.94095e-06
109 2.18 17 1.05855e-05 -1.53949e-05
109 2.18 18 -1.418e-06 -1.42674e-06
109 2.18 19 -1.83484e-07 3.56372e-07
109 2.18 20 -1.13988e-17 1.87423e-17
109 2.18 21 -1.48744e-39 2.09791e-39
109 2.18 22 -4.12803e-73 5.01305e-73
109 2.18 23 -2.45858e-118 2.56153e-118
109 2.18 24 -3.16253e-175 2.79675e-175
109 2.18 25 -8.82761e-244 6.49918e-244
109 2.18 26 -0 0
109 2.18 27 0 0
109 2.18 28 0 0
109 2.18 29 0 0
109 2.18 30 0 0
109 2.18 31 0 0
109 2.18 32 0 0
109 2.18 33 0 0
109 2.18 34 0 0
109 2.18 35 0 0
109 2.18 36 0 0
109 2.18 37 0 0
109 2.18 38 0 0
109 2.18 39 0 0
109 2.18 40 0 0
109 2.18 41 0 0
109 2.18 42 0 0
109 2.18 43 0 0
109 2.18 44 0 0
109 2.18 45 0 0
109 2.18 46 0 0
109 2.18 47 0 0
109 2.18 48 0 0
109 2.18 49 0 0
110 2.2 0 3.90704e-12 1.7767e-12
110 2.2 1 1.39332e-11 6.099e-12
110 2.2 2 2.51625e-11 7.0916e-13
110 2.2 3 -5.05029e-11 -6.64535e-11
110 2.2 4 -1.98967e-10 -4.11398e-11
110 2.2 5 4.88803e-10 6.1492e-10
110 2.2 6 6.64681e-10 -7.18627e-10
110 2.2 7 -5.53551e-09 -3.75917e-09
110 2.2 8 1.04894e-08 1.78778e-08
110 2.2 9 1.6026e-08 -2.33339e-08
110 2.2 10 -1.54698e-07 -9.15179e-08
110 2.2 11 3.77843e-07 5.36392e-07
110 2.2 12 3.02661e-07 -8.35881e-07
110 2.2 13 -4.64628e-06 -2.66884e-06
110 2.2 14 6.40875e-06 1.19865e-05
110 2.2 15 4.30748e-05 1.75462e-05
110 2.2 16 4.3627e-05 -1.0707e-05
110 2.2 17 9.78621e-06 -1.49138e-05
110 2.2 18 -1.43018e-06 -1.23063e-06
110 2.2 19 -1.68339e-07 3.41195e-07
110 2.2 20 -1.05818e-17 1.81075e-17
110 2.2 21 -1.39339e-39 2.04507e-39
110 2.2 22 -3.89556e-73 4.93234e-73
110 2.2 23 -2.33461e-118 2.54604e-118
110 2.2 24 -3.0194e-175 2.81284e-175
110 2.2 25 -8.46899e-244 6.63323e-244
110 2.2 26 -0 0
110 2.2 27 0 0
110 2.2 28 0 0
110 2.2 29 0 0
110 2.2 30 0 0
110 2.2 31 0 0
110 2.2 32 0 0
110 2.2 33 0 0
110 2.2 34 0 0
110 2.2 35 0 0
110 2.2 36 0 0
110 2.2 37 0 0
110 2.2 38 0 0
110 2.2 39 0 0
110 2.2 40 0 0
110 2.2 41 0 0
110 2.2 42 0 0
110 2.2 43 0 0
110 2.2 44 0 0
110 2.2 45 0 0
110 2.2 46 0 0
110 2.2 47 0 0
110 2.2 48 0 0
110 2.2 49 0 0
111 2.22 0 4.81341e-12 2.07548e-12
111 2.22 1 1.54135e-11 6.08548e-12
111 2.22 2 2.1657e-11 -3.77321e-12
111 2.22 3 -6.96983e-11 -7.44884e-11
111 2.22 4 -1.88937e-10 -6.99867e-12
111 2.22 5 6.01625e-10 6.53945e-10
111 2.22 6 4.22183e-10 -1.04981e-09
111 2.22 7 -5.79305e-09 -3.30302e-09
111 2.22 8 1.30078e-08 1.92902e-08
111 2.22 9 1.04775e-08 -3.13538e-08
111 2.22 10 -1.576e-07 -7.78251e-08
111 2.22 11 4.31966e-07 5.58357e-07
111 2.22 12 1.7175e-07 -1.0013e-06
111 2.22 13 -4.75929e-06 -2.4494e-06
111 2.22 14 7.516e-06 1.26685e-05
111 2.22 15 4.3946e-05 1.68423e-05
111 2.22 16 4.25978e-05 -1.14248e-05
111 2.22 17 9.02081e-06 -1.44251e-05
111 2.22 18 -1.43555e-06 -1.04803e-06
111 2.22 19 -1.54056e-07 3.26088e-07
111 2.22 20 -9.80468e-18 1.74615e-17
111 2.22 21 -1.30325e-39 1.9894e-39
111 2.22 22 -3.67123e-73 4.8411e-73
111 2.22 23 -2.21418e-118 2.52308e-118
111 2.22 24 -2.87944e-175 2.81817e-175
111 2.22 25 -8.11598e-244 6.73461e-244
111 2.22 26 -0 0
111 2.22 27 0 0
111 2.22 28 0 0
111 2.22 29 0 0
111 2.22 30 0 0
111 2.22 31 0 0
111 2.22 32 0 0
111 2.22 33 0 0
111 2.22 34 0 0
111 2.22 35 0 0
111 2.22 36 0 0
111 2.22 37 0 0
111 2.22 38 0 0
111 2.22 39 0 0
111 2.22 40 0 0
111 2.22 41 0 0
111 2.22 42 0 0
111 2.22 43 0 0
111 2.22 44 0 0
111 2.22 45 0 0
111 2.22 46 0 0
111 2.22 47 0 0
111 2.22 48 0 0
111 2.22 49 0 0
112 2.24 0 5.65959e-12 2.32911e-12
112 2.24 1 1.64157e-11 5.76472e-12
112 2.24 2 1.6388e-11 -8.94453e-12
112 2.24 3 -8.9582e-11 -8.07759e-11
112 2.24 4 -1.69557e-10 3.33281e-11
112 2.24 5 7.12722e-10 6.76426e-10
112 2.24 6 1.27267e-10 -1.39847e-09
112 2.24 7 -5.93065e-09 -2.6936e-09
112 2.24 8 1.55669e-08 2.04301e-08
112 2.24 9 4.01006e-09 -3.96793e-08
112 2.24 10 -1.58154e-07 -6.13843e-08
112 2.24 11 4.85733e-07 5.74702e-07
112 2.24 12 2.66743e-08 -1.16934e-06
112 2.24 13 -4.84259e-06 -2.19601e-06
112 2.24 14 8.66065e-06 1.33239e-05
112 2.24 15 4.47514e-05 1.60952e-05
112 2.24 16 4.15411e-05 -1.20936e-05
112 2.24 17 8.28902e-06 -1.39306e-05
112 2.24 18 -1.43471e-06 -8.78411e-07
112 2.24 19 -1.40608e-07 3.11112e-07
112 2.24 20 -9.06667e-18 1.68081e-17
112 2.24 21 -1.217e-39 1.9314e-39
112 2.24 22 -3.45508e-73 4.74068e-73
112 2.24 23 -2.09738e-118 2.49345e-118
112 2.24 24 -2.74284e-175 2.8137e-175
112 2.24 25 -7.76919e-244 6.8059e-244
112 2.24 26 -0 0
112 2.24 27 0 0
112 2.24 28 0 0
112 2.24 29 0 0
112 2.24 30 0 0
112 2.24 31 0 0
112 2.24 32 0 0
112 2.24 33 0 0
112 2.24 34 0 0
112 2.24 35 0 0
112 2.24 36 0 0
112 2.24 37 0 0
112 2.24 38 0 0
112 2.24 39 0 0
112 2.24 40 0 0
112 2.24 41 0 0
112 2.24 42 0 0
112 2.24 43 0 0
112 2.24 44 0 0
112 2.24 45 0 0
112 2.24 46 0 0
112 2.24 47 0 0
112 2.24 48 0 0
112 2.24 49 0 0
113 2.26 0 6.39004e-12 2.51591e-12
113 2.26 1 1.67968e-11 5.09483e-12
113 2.26 2 9.26835e-12 -1.46913e-11
113 2.26 3 -1.09432e-10 -8.47611e-11
113 2.26 4 -1.39989e-10 7.92874e-11
113 2.26 5 8.18033e-10 6.79179e-10
113 2.26 6 -2.18864e-10 -1.75658e-09
113 2.26 7 -5.92853e-09 -1.92777e-09
113 2.26 8 1.81135e-08 2.12409e-08
113 2.26 9 -3.35439e-09 -4.81813e-08
113 2.26 10 -1.56114e-07 -4.22139e-08
113 2.26 11 5.38413e-07 5.84785e-07
113 2.26 12 -1.32176e-07 -1.33847e-06
113 2.26 13 -4.89374e-06 -1.90891e-06
113 2.26 14 9.83947e-06 1.39494e-05
113 2.26 15 4.54895e-05 1.53083e-05
113 2.26 16 4.04604e-05 -1.27132e-05
113 2.26 17 7.59052e-06 -1.34322e-05
113 2.26 18 -1.42827e-06 -7.21233e-07
113 2.26 19 -1.27966e-07 2.96323e-07
113 2.26 20 -8.36684e-18 1.6151e-17
113 2.26 21 -1.13459e-39 1.87155e-39
113 2.26 22 -3.24712e-73 4.63236e-73
113 2.26 23 -1.98428e-118 2.45788e-118
113 2.26 24 -2.60972e-175 2.80034e-175
113 2.26 25 -7.42915e-244 6.84959e-244
113 2.26 26 -0 0
113 2.26 27 0 0
113 2.26 28 0 0
113 2.26 29 0 0
113 2.26 30 0 0
113 2.26 31 0 0
113 2.26 32 0 0
113 2.26 33 0 0
113 2.26 34 0 0
113 2.26 35 0 0
113 2.26 36 0 0
113 2.26 37 0 0
113 2.26 38 0 0
113 2.26 39 0 0
113 2.26 40 0 0
113 2.26 41 0 0
113 2.26 42 0 0
113 2.26 43 0 0
113 2.26 44 0 0
113 2.26 45 0 0
113 2.26 46 0 0
113 2.26 47 0 0
113 2.26 48 0 0
113 2.26 49 0 0
114 2.28 0 6.9449e-12 2.61361e-12
114 2.28 1 1.6418e-11 4.04315e-12
114 2.28 2 2.79192e-13 -2.08566e-11
114 2.28 3 -1.28409e-10 -8.58985e-11
114 2.28 4 -9.96478e-11 1.30041e-10
114 2.28 5 9.13111e-10 6.59248e-10
114 2.28 6 -6.13367e-10 -2.11485e-09
114 2.28 7 -5.76804e-09 -1.00602e-09
114 2.28 8 2.05892e-08 2.16679e-08
114 2.28 9 -1.15751e-08 -5.67167e-08
114 2.28 10 -1.51255e-07 -2.03754e-08
114 2.28 11 5.89234e-07 5.88007e-07
114 2.28 12 -3.04259e-07 -1.50712e-06
114 2.28 13 -4.91038e-06 -1.58856e-06
114 2.28 14 1.10491e-05 1.45419e-05
114 2.28 15 4.61589e-05 1.44851e-05
114 2.28 16 3.93588e-05 -1.32834e-05
114 2.28 17 6.92489e-06 -1.29315e-05
114 2.28 18 -1.41678e-06 -5.75963e-07
114 2.28 19 -1.16101e-07 2.81767e-07
114 2.28 20 -7.7042e-18 1.54933e-17
114 2.28 21 -1.05595e-39 1.81025e-39
114 2.28 22 -3.04732e-73 4.51731e-73
114 2.28 23 -1.87493e-118 2.41705e-118
114 2.28 24 -2.48022e-175 2.77896e-175
114 2.28 25 -7.0963e-244 6.86799e-244
114 2.28 26 -0 0
114 2.28 27 0 0
114 2.28 28 0 0
114 2.28 29 0 0
114 2.28 30 0 0
114 2.28 31 0 0
114 2.28 32 0 0
114 2.28 33 0 0
114 2.28 34 0 0
114 2.28 35 0 0
114 2.28 36 0 0
114 2.28 37 0 0
114 2.28 38 0 0
114 2.28 39 0 0
114 2.28 40 0 0
114 2.28 41 0 0
114 2.28 42 0 0
114 2.28 43 0 0
114 2.28 44 0 0
114 2.28 45 0 0
114 2.28 46 0 0
114 2.28 47 0 0
114 2.28 48 0 0
114 2.28 49 0 0
115 2.3 0 7.26217e-12 2.60028e-12
115 2.3 1 1.51525e-11 2.58907e-12
115 2.3 2 -1.05186e-11 -2.72405e-11
115 2.3 3 -1.45575e-10 -8.36753e-11
115 2.3 4 -4.82497e-11 1.84462e-10
115 2.3 5 9.93212e-10 6.14026e-10
115 2.3 6 -1.05164e-09 -2.46289e-09
115 2.3 7 -5.4323e-09 6.72616e-11
115 2.3 8 2.29306e-08 2.16591e-08
115 2.3 9 -2.05919e-08 -6.51295e-08
115 2.3 10 -1.43375e-07 4.02479e-09
115 2.3 11 6.37391e-07 5.83813e-07
115 2.3 12 -4.88884e-07 -1.67362e-06
115 2.3 13 -4.89032e-06 -1.23566e-06
115 2.3 14 1.2286e-05 1.50985e-05
115 2.3 15 4.67585e-05 1.36293e-05
115 2.3 16 3.82397e-05 -1.38043e-05
115 2.3 17 6.29163e-06 -1.24301e-05
115 2.3 18 -1.40076e-06 -4.42068e-07
115 2.3 19 -1.04985e-07 2.67488e-07
115 2.3 20 -7.07771e-18 1.48379e-17
115 2.3 21 -9.81034e-40 1.74792e-39
115 2.3 22 -2.85564e-73 4.39661e-73
115 2.3 23 -1.76934e-118 2.37161e-118
115 2.3 24 -2.35442e-175 2.75036e-175
115 2.3 25 -6.77106e-244 6.86332e-244
115 2.3 26 -0 0
115 2.3 27 0 0
115 2.3 28 0 0
115 2.3 29 0 0
115 2.3 30 0 0
115 2.3 31 0 0
115 2.3 32 0 0
115 2.3 33 0 0
115 2.3 34 0 0
115 2.3 35 0 0
115 2.3 36 0 0
115 2.3 37 0 0
115 2.3 38 0 0
115 2.3 39 0 0
115 2.3 40 0 0
115 2.3 41 0 0
115 2.3 42 0 0
115 2.3 43 0 0
115 2.3 44 0 0
115 2.3 45 0 0
115 2.3 46 0 0
115 2.3 47 0 0
115 2.3 48 0 0
115 2.3 49 0 0
116 2.32 0 7.28032e-12 2.45545e-12
116 2.32 1 1.28922e-11 7.26849e-13
116 2.32 2 -2.29749e-11 -3.36026e-11
116 2.32 3 -1.59914e-10 -7.76348e-11
116 2.32 4 1.41318e-11 2.41134e-10
116 2.32 5 1.05341e-09 5.41374e-10
116 2.32 6 -1.52726e-09 -2.78937e-09
116 2.32 7 -4.90674e-09 1.28346e-09
116 2.32 8 2.50707e-08 2.1167e-08
116 2.32 9 -3.03247e-08 -7.32528e-08
116 2.32 10 -1.32301e-07 3.08348e-08
116 2.32 11 6.82056e-07 5.71707e-07
116 2.32 12 -6.85204e-07 -1.83626e-06
116 2.32 13 -4.83147e-06 -8.51139e-07
116 2.32 14 1.35465e-05 1.56165e-05
116 2.32 15 4.72877e-05 1.27444e-05
116 2.32 16 3.71062e-05 -1.42761e-05
116 2.32 17 5.69021e-06 -1.19296e-05
116 2.32 18 -1.3807e-06 -3.19018e-07
116 2.32 19 -9.45859e-08 2.5352e-07
116 2.32 20 -6.48627e-18 1.41873e-17
116 2.32 21 -9.09751e-40 1.68489e-39
116 2.32 22 -2.67201e-73 4.27128e-73
116 2.32 23 -1.66754e-118 2.32215e-118
116 2.32 24 -2.23241e-175 2.71531e-175
116 2.32 25 -6.45375e-244 6.83764e-244
116 2.32 26 -0 0
116 2.32 27 0 0
116 2.32 28 0 0
116 2.32 29 0 0
116 2.32 30 0 0
116 2.32 31 0 0
116 2.32 32 0 0
116 2.32 33 0 0
116 2.32 34 0 0
116 2.32 35 0 0
116 2.32 36 0 0
116 2.32 37 0 0
116 2.32 38 0 0
116 2.32 39 0 0
116 2.32 40 0 0
116 2.32 41 0 0
116 2.32 42 0 0
116 2.32 43 0 0
116 2.32 44 0 0
116 2.32 45 0 0
116 2.32 46 0 0
116 2.32 47 0 0
116 2.32 48 0 0
116 2.32 49 0 0
117 2.34 0 6.9412e-12 2.16129e-12
117 2.34 1 9.55667e-12 -1.53196e-12
117 2.34 2 -3.68429e-11 -3.96662e-11
117 2.34 3 -1.7036e-10 -6.74023e-11
117 2.34 4 8.70222e-11 2.98367e-10
117 2.34 5 1.08874e-09 4.39743e-10
117 2.34 6 -2.03194e-09 -3.08223e-09
117 2.34 7 -4.1797e-09 2.62963e-09
117 2.34 8 2.69392e-08 2.01495e-08
117 2.34 9 -4.06731e-08 -8.0911e-08
117 2.34 10 -1.17892e-07 5.98565e-08
117 2.34 11 7.22384e-07 5.51257e-07
117 2.34 12 -8.92222e-07 -1.99331e-06
117 2.34 13 -4.73191e-06 -4.36147e-07
117 2.34 14 1.48268e-05 1.60933e-05
117 2.34 15 4.77458e-05 1.18342e-05
117 2.34 16 3.59614e-05 -1.46992e-05
117 2.34 17 5.12001e-06 -1.14313e-05
117 2.34 18 -1.35706e-06 -2.06289e-07
117 2.34 19 -8.48759e-08 2.39895e-07
117 2.34 20 -5.92877e-18 1.3544e-17
117 2.34 21 -8.42023e-40 1.62149e-39
117 2.34 22 -2.49631e-73 4.14222e-73
117 2.34 23 -1.56953e-118 2.26923e-118
117 2.34 24 -2.11423e-175 2.6745e-175
117 2.34 25 -6.14466e-244 6.79292e-244
117 2.34 26 -0 0
117 2.34 27 0 0
117 2.34 28 0 0
117 2.34 29 0 0
117 2.34 30 0 0
117 2.34 31 0 0
117 2.34 32 0 0
117 2.34 33 0 0
117 2.34 34 0 0
117 2.34 35 0 0
117 2.34 36 0 0
117 2.34 37 0 0
117 2.34 38 0 0
117 2.34 39 0 0
117 2.34 40 0 0
117 2.34 41 0 0
117 2.34 42 0 0
117 2.34 43 0 0
117 2.34 44 0 0
117 2.34 45 0 0
117 2.34 46 0 0
117 2.34 47 0 0
117 2.34 48 0 0
117 2.34 49 0 0
118 2.36 0 6.19335e-12 1.7038e-12
118 2.36 1 5.09997e-12 -4.15648e-12
118 2.36 2 -5.17752e-11 -4.51244e-11
118 2.36 3 -1.75832e-10 -5.27088e-11
118 2.36 4 1.69508e-10 3.54225e-10
118 2.36 5 1.0943e-09 3.08288e-10
118 2.36 6 -2.55553e-09 -3.32895e-09
118 2.36 7 -3.24303e-09 4.08831e-09
118 2.36 8 2.84646e-08 1.85715e-08
118 2.36 9 -5.15168e-08 -8.79222e-08
118 2.36 10 -1.00042e-07 9.08461e-08
118 2.36 11 7.57521e-07 5.22103e-07
118 2.36 12 -1.10879e-06 -2.14301e-06
118 2.36 13 -4.58992e-06 7.95417e-09
118 2.36 14 1.61231e-05 1.65269e-05
118 2.36 15 4.81326e-05 1.09024e-05
118 2.36 16 3.48083e-05 -1.50743e-05
118 2.36 17 4.58038e-06 -1.09365e-05
118 2.36 18 -1.33028e-06 -1.03366e-07
118 2.36 19 -7.58247e-08 2.26638e-07
118 2.36 20 -5.40405e-18 1.29097e-17
118 2.36 21 -7.77762e-40 1.55802e-39
118 2.36 22 -2.32844e-73 4.01029e-73
118 2.36 23 -1.47528e-118 2.21336e-118
118 2.36 24 -1.99993e-175 2.62861e-175
118 2.36 25 -5.84401e-244 6.73099e-244
118 2.36 26 -0 0
118 2.36 27 0 0
118 2.36 28 0 0
118 2.36 29 0 0
118 2.36 30 0 0
118 2.36 31 0 0
118 2.36 32 0 0
118 2.36 33 0 0
118 2.36 34 0 0
118 2.36 35 0 0
118 2.36 36 0 0
118 2.36 37 0 0
118 2.36 38 0 0
118 2.36 39 0 0
118 2.36 40 0 0
118 2.36 41 0 0
118 2.36 42 0 0
118 2.36 43 0 0
118 2.36 44 0 0
118 2.36 45 0 0
118 2.36 46 0 0
118 2.36 47 0 0
118 2.36 48 0 0
118 2.36 49 0 0
119 2.38 0 4.99532e-12 1.07401e-12
119 2.38 1 -4.81277e-13 -7.09492e-12
119 2.38 2 -6.73228e-11 -4.96488e-11
119 2.38 3 -1.75273e-10 -3.34157e-11
119 2.38 4 2.6021e-10 4.06553e-10
119 2.38 5 1.06547e-09 1.46968e-10
119 2.38 6 -3.08611e-09 -3.51679e-09
119 2.38 7 -2.09257e-09 5.63761e-09
119 2.38 8 2.95746e-08 1.6406e-08
119 2.38 9 -6.27156e-08 -9.41009e-08
119 2.38 10 -7.8688e-08 1.23515e-07
119 2.38 11 7.86614e-07 4.83966e-07
119 2.38 12 -1.33363e-06 -2.28358e-06
119 2.38 13 -4.40393e-06 4.79594e-07
119 2.38 14 1.74315e-05 1.6915e-05
119 2.38 15 4.84481e-05 9.95252e-06
119 2.38 16 3.36497e-05 -1.54021e-05
119 2.38 17 4.07062e-06 -1.04464e-05
119 2.38 18 -1.30077e-06 -9.74211e-09
119 2.38 19 -6.74027e-08 2.1377e-07
119 2.38 20 -4.91094e-18 1.22864e-17
119 2.38 21 -7.16875e-40 1.49472e-39
119 2.38 22 -2.16825e-73 3.87626e-73
119 2.38 23 -1.38478e-118 2.15501e-118
119 2.38 24 -1.88952e-175 2.57825e-175
119 2.38 25 -5.55199e-244 6.65359e-244
119 2.38 26 0 0
119 2.38 27 0 0
119 2.38 28 0 0
119 2.38 29 0 0
119 2.38 30 0 0
119 2.38 31 0 0
119 2.38 32 0 0
119 2.38 33 0 0
119 2.38 34 0 0
119 2.38 35 0 0
119 2.38 36 0 0
119 2.38 37 0 0
119 2.38 38 0 0
119 2.38 39 0 0
119 2.38 40 0 0
119 2.38 41 0 0
119 2.38 42 0 0
119 2.38 43 0 0
119 2.38 44 0 0
119 2.38 45 0 0
119 2.38 46 0 0
119 2.38 47 0 0
119 2.38 48 0 0
119 2.38 49 0 0
120 2.4 0 3.31909e-12 2.69228e-13
120 2.4 1 -7.14149e-12 -1.02738e-11
120 2.4 2 -8.29388e-11 -5.28993e-11
120 2.4 3 -1.67688e-10 -9.53613e-12
120 2.4 4 3.5727e-10 4.53033e-10
120 2.4 5 9.98048e-10 -4.33596e-11
120 2.4 6 -3.61008e-09 -3.63315e-09
120 2.4 7 -7.28711e-10 7.25127e-09
120 2.4 8 3.01979e-08 1.3635e-08
120 2.4 9 -7.41108e-08 -9.92607e-08
120 2.4 10 -5.38097e-08 1.57531e-07
120 2.4 11 8.08821e-07 4.3665e-07
120 2.4 12 -1.56531e-06 -2.41327e-06
120 2.4 13 -4.17259e-06 9.77009e-07
120 2.4 14 1.8748e-05 1.72559e-05
120 2.4 15 4.86925e-05 8.98836e-06
120 2.4 16 3.24884e-05 -1.56835e-05
120 2.4 17 3.58998e-06 -9.96229e-06
120 2.4 18 -1.26889e-06 7.50812e-08
120 2.4 19 -5.95808e-08 2.01309e-07
120 2.4 20 -4.44824e-18 1.16756e-17
120 2.4 21 -6.59265e-40 1.43184e-39
120 2.4 22 -2.01559e-73 3.74083e-73
120 2.4 23 -1.29799e-118 2.09462e-118
120 2.4 24 -1.78302e-175 2.524e-175
120 2.4 25 -5.26874e-244 6.56234e-244
120 2.4 26 0 0
120 2.4 27 0 0
120 2.4 28 0 0
120 2.4 29 0 0
120 2.4 30 0 0
120 2.4 31 0 0
120 2.4 32 0 0
120 2.4 33 0 0
120 2.4 34 0 0
120 2.4 35 0 0
120 2.4 36 0 0
120 2.4 37 0 0
120 2.4 38 0 0
120 2.4 39 0 0
120 2.4 40 0 0
120 2.4 41 0 0
120 2.4 42 0 0
120 2.4 43 0 0
120 2.4 44 0 0
120 2.4 45 0 0
120 2.4 46 0 0
120 2.4 47 0 0
120 2.4 48 0 0
120 2.4 49 0 0
121 2.42 0 1.15342e-12 -7.05975e-13
121 2.42 1 -1.47806e-11 -1.35976e-11
121 2.42 2 -9.79853e-11 -5.45358e-11
121 2.42 3 -1.52198e-10 1.87463e-11
121 2.42 4 4.58345e-10 4.9123e-10
121 2.42 5 8.88417e-10 -2.60869e-10
121 2.42 6 -4.11236e-09 -3.6659e-09
121 2.42 7 8.43207e-10 8.89886e-09
121 2.42 8 3.02657e-08 1.02513e-08
121 2.42 9 -8.5526e-08 -1.03217e-07
121 2.42 10 -2.54342e-08 1.92522e-07
121 2.42 11 8.23321e-07 3.80051e-07
121 2.42 12 -1.80228e-06 -2.53033e-06
121 2.42 13 -3.89473e-06 1.49825e-06
121 2.42 14 2.00686e-05 1.75482e-05
121 2.42 15 4.88663e-05 8.01348e-06
121 2.42 16 3.13271e-05 -1.59195e-05
121 2.42 17 3.13767e-06 -9.48504e-06
121 2.42 18 -1.23502e-06 1.5159e-07
121 2.42 19 -5.23301e-08 1.89267e-07
121 2.42 20 -4.01477e-18 1.10784e-17
121 2.42 21 -6.04831e-40 1.36959e-39
121 2.42 22 -1.87031e-73 3.60464e-73
121 2.42 23 -1.21486e-118 2.03261e-118
121 2.42 24 -1.68041e-175 2.4664e-175
121 2.42 25 -4.99436e-244 6.45876e-244
121 2.42 26 0 0
121 2.42 27 0 0
121 2.42 28 0 0
121 2.42 29 0 0
121 2.42 30 0 0
121 2.42 31 0 0
121 2.42 32 0 0
121 2.42 33 0 0
121 2.42 34 0 0
121 2.42 35 0 0
121 2.42 36 0 0
121 2.42 37 0 0
121 2.42 38 0 0
121 2.42 39 0 0
121 2.42 40 0 0
121 2.42 41 0 0
121 2.42 42 0 0
121 2.42 43 0 0
121 2.42 44 0 0
121 2.42 45 0 0
121 2.42 46 0 0
121 2.42 47 0 0
121 2.42 48 0 0
121 2.42 49 0 0
122 2.44 0 -1.49313e-12 -1.83882e-12
122 2.44 1 -2.32402e-11 -1.69501e-11
122 2.44 2 -1.11746e-10 -5.42319e-11
122 2.44 3 -1.28078e-10 5.10625e-11
122 2.44 4 5.60629e-10 5.18668e-10
122 2.44 5 7.33742e-10 -5.02713e-10
122 2.44 6 -4.57656e-09 -3.60371e-09
122 2.44 7 2.61251e-09 1.05461e-08
122 2.44 8 2.97131e-08 6.25866e-09
122 2.44 9 -9.67683e-08 -1.05792e-07
122 2.44 10 6.36194e-09 2.28075e-07
122 2.44 11 8.29319e-07 3.14162e-07
122 2.44 12 -2.04284e-06 -2.63308e-06
122 2.44 13 -3.56943e-06 2.04121e-06
122 2.44 14 2.13893e-05 1.77905e-05
122 2.44 15 4.89702e-05 7.03146e-06
122 2.44 16 3.01683e-05 -1.61113e-05
122 2.44 17 2.71289e-06 -9.01564e-06
122 2.44 18 -1.19946e-06 2.20258e-07
122 2.44 19 -4.56223e-08 1.77656e-07
122 2.44 20 -3.60934e-18 1.04962e-17
122 2.44 21 -5.53471e-40 1.30814e-39
122 2.44 22 -1.73222e-73 3.46829e-73
122 2.44 23 -1.13533e-118 1.96933e-118
122 2.44 24 -1.58168e-175 2.40594e-175
122 2.44 25 -4.72891e-244 6.34428e-244
122 2.44 26 0 0
122 2.44 27 0 0
122 2.44 28 0 0
122 2.44 29 0 0
122 2.44 30 0 0
122 2.44 31 0 0
122 2.44 32 0 0
122 2.44 33 0 0
122 2.44 34 0 0
122 2.44 35 0 0
122 2.44 36 0 0
122 2.44 37 0 0
122 2.44 38 0 0
122 2.44 39 0 0
122 2.44 40 0 0
122 2.44 41 0 0
122 2.44 42 0 0
122 2.44 43 0 0
122 2.44 44 0 0
122 2.44 45 0 0
122 2.44 46 0 0
122 2.44 47 0 0
122 2.44 48 0 0
122 2.44 49 0 0
123 2.46 0 -4.5895e-12 -3.10765e-12
123 2.46 1 -3.23013e-11 -2.01957e-11
123 2.46 2 -1.23444e-10 -5.16884e-11
123 2.46 3 -9.48108e-11 8.68477e-11
123 2.46 4 6.60879e-10 5.32894e-10
123 2.46 5 5.32132e-10 -7.64995e-10
123 2.46 6 -4.98532e-09 -3.43644e-09
123 2.46 7 4.56292e-09 1.21553e-08
123 2.46 8 2.84805e-08 1.67302e-09
123 2.46 9 -1.07631e-07 -1.06814e-07
123 2.46 10 4.14502e-08 2.63747e-07
123 2.46 11 8.26061e-07 2.39073e-07
123 2.46 12 -2.28522e-06 -2.71986e-06
123 2.46 13 -3.19596e-06 2.60362e-06
123 2.46 14 2.2706e-05 1.79818e-05
123 2.46 15 4.9005e-05 6.04576e-06
123 2.46 16 2.90145e-05 -1.62601e-05
123 2.46 17 2.3148e-06 -8.55493e-06
123 2.46 18 -1.16252e-06 2.81548e-07
123 2.46 19 -3.94295e-08 1.66482e-07
123 2.46 20 -3.23075e-18 9.92977e-18
123 2.46 21 -5.0508e-40 1.24767e-39
123 2.46 22 -1.60114e-73 3.33228e-73
123 2.46 23 -1.05935e-118 1.90513e-118
123 2.46 24 -1.4868e-175 2.34309e-175
123 2.46 25 -4.47243e-244 6.22023e-244
123 2.46 26 0 0
123 2.46 27 0 0
123 2.46 28 0 0
123 2.46 29 0 0
123 2.46 30 0 0
123 2.46 31 0 0
123 2.46 32 0 0
123 2.46 33 0 0
123 2.46 34 0 0
123 2.46 35 0 0
123 2.46 36 0 0
123 2.46 37 0 0
123 2.46 38 0 0
123 2.46 39 0 0
123 2.46 40 0 0
123 2.46 41 0 0
123 2.46 42 0 0
123 2.46 43 0 0
123 2.46 44 0 0
123 2.46 45 0 0
123 2.46 46 0 0
123 2.46 47 0 0
123 2.46 48 0 0
