# step x_cm g psi1_integral psi2_integral
9 0.045 0 -2.77142e-32 -4.91089e-32
9 0.045 1 2.94744e-31 6.78547e-31
9 0.045 2 -5.38851e-30 -1.38158e-29
9 0.045 3 1.33794e-28 3.56305e-28
9 0.045 4 -4.01364e-27 -1.08981e-26
9 0.045 5 1.36776e-25 3.75623e-25
9 0.045 6 -5.08269e-24 -1.40557e-23
9 0.045 7 1.9969e-22 5.54496e-22
9 0.045 8 -8.08295e-21 -2.24895e-20
9 0.045 9 3.29253e-19 9.16274e-19
9 0.045 10 -1.31884e-17 -3.66435e-17
9 0.045 11 5.06826e-16 1.40309e-15
9 0.045 12 -1.81612e-14 -4.99589e-14
9 0.045 13 5.85035e-13 1.59243e-12
9 0.045 14 -1.60574e-11 -4.29114e-11
9 0.045 15 3.40393e-10 8.75995e-10
9 0.045 16 -4.18422e-09 -9.44497e-09
9 0.045 17 -2.87722e-08 -1.25663e-07
9 0.045 18 1.09571e-05 1.58658e-05
9 0.045 19 8.63335e-05 -1.52478e-05
9 0.045 20 3.88205e-15 -6.62388e-16
9 0.045 21 3.87848e-37 -6.40504e-38
9 0.045 22 8.60982e-71 -1.37842e-71
9 0.045 23 4.24692e-116 -6.60158e-117
9 0.045 24 4.65492e-173 -7.03518e-174
9 0.045 25 1.13375e-241 -1.66812e-242
9 0.045 26 6.12641e-322 -8.39912e-323
9 0.045 27 0 0
9 0.045 28 0 0
9 0.045 29 0 0
9 0.045 30 0 0
9 0.045 31 0 0
9 0.045 32 0 0
9 0.045 33 0 0
9 0.045 34 0 0
9 0.045 35 0 0
9 0.045 36 0 0
9 0.045 37 0 0
9 0.045 38 0 0
9 0.045 39 0 0
9 0.045 40 0 0
9 0.045 41 0 0
9 0.045 42 0 0
9 0.045 43 0 0
9 0.045 44 0 0
9 0.045 45 0 0
9 0.045 46 0 0
9 0.045 47 0 0
9 0.045 48 0 0
9 0.045 49 0 0
10 0.05 0 -1.35221e-31 -2.31654e-31
10 0.05 1 1.36159e-30 3.07098e-30
10 0.05 2 -2.31422e-29 -5.85481e-29
10 0.05 3 5.31225e-28 1.39976e-27
10 0.05 4 -1.46745e-26 -3.94788e-26
10 0.05 5 4.58926e-25 1.24971e-24
10 0.05 6 -1.56019e-23 -4.27994e-23
10 0.05 7 5.59096e-22 1.54028e-21
10 0.05 8 -2.05807e-20 -5.68093e-20
10 0.05 9 7.60096e-19 2.098e-18
10 0.05 10 -2.75158e-17 -7.5792e-17
10 0.05 11 9.52166e-16 2.61116e-15
10 0.05 12 -3.05799e-14 -8.32223e-14
10 0.05 13 8.76713e-13 2.3556e-12
10 0.05 14 -2.11297e-11 -5.54825e-11
10 0.05 15 3.79123e-10 9.4553e-10
10 0.05 16 -3.17215e-09 -6.0288e-09
10 0.05 17 -6.98012e-08 -2.40283e-07
10 0.05 18 1.17325e-05 1.74558e-05
10 0.05 19 8.55981e-05 -1.66963e-05
10 0.05 20 3.8504e-15 -7.25718e-16
10 0.05 21 3.84813e-37 -7.02098e-38
10 0.05 22 8.54503e-71 -1.51168e-71
10 0.05 23 4.21612e-116 -7.24283e-117
10 0.05 24 4.62232e-173 -7.72157e-174
10 0.05 25 1.12607e-241 -1.83153e-242
10 0.05 26 6.07701e-322 -9.38725e-323
10 0.05 27 0 0
10 0.05 28 0 0
10 0.05 29 0 0
10 0.05 30 0 0
10 0.05 31 0 0
10 0.05 32 0 0
10 0.05 33 0 0
10 0.05 34 0 0
10 0.05 35 0 0
10 0.05 36 0 0
10 0.05 37 0 0
10 0.05 38 0 0
10 0.05 39 0 0
10 0.05 40 0 0
10 0.05 41 0 0
10 0.05 42 0 0
10 0.05 43 0 0
10 0.05 44 0 0
10 0.05 45 0 0
10 0.05 46 0 0
10 0.05 47 0 0
10 0.05 48 0 0
10 0.05 49 0 0
11 0.055 0 -5.7131e-31 -9.46443e-31
11 0.055 1 5.47957e-30 1.21052e-29
11 0.055 2 -8.70506e-29 -2.17254e-28
11 0.055 3 1.85744e-27 4.84146e-27
11 0.055 4 -4.75194e-26 -1.26641e-25
11 0.055 5 1.37215e-24 3.70431e-24
11 0.055 6 -4.29526e-23 -1.16861e-22
11 0.055 7 1.41356e-21 3.86292e-21
11 0.055 8 -4.76627e-20 -1.30497e-19
11 0.055 9 1.60807e-18 4.40139e-18
11 0.055 10 -5.30216e-17 -1.44749e-16
11 0.055 11 1.66521e-15 4.52198e-15
11 0.055 12 -4.82999e-14 -1.29972e-13
11 0.055 13 1.24054e-12 3.28687e-12
11 0.055 14 -2.6328e-11 -6.77593e-11
11 0.055 15 3.938e-10 9.41185e-10
11 0.055 16 -1.52812e-09 -9.23671e-10
11 0.055 17 -1.17381e-07 -3.68905e-07
11 0.055 18 1.25188e-05 1.90088e-05
11 0.055 19 8.48577e-05 -1.80989e-05
11 0.055 20 3.81854e-15 -7.87128e-16
11 0.055 21 3.81759e-37 -7.61897e-38
11 0.055 22 8.47981e-71 -1.64119e-71
11 0.055 23 4.18511e-116 -7.86671e-117
11 0.055 24 4.5895e-173 -8.38997e-174
11 0.055 25 1.11834e-241 -1.99079e-242
11 0.055 26 6.07701e-322 -1.03754e-322
11 0.055 27 0 0
11 0.055 28 0 0
11 0.055 29 0 0
11 0.055 30 0 0
11 0.055 31 0 0
11 0.055 32 0 0
11 0.055 33 0 0
11 0.055 34 0 0
11 0.055 35 0 0
11 0.055 36 0 0
11 0.055 37 0 0
11 0.055 38 0 0
11 0.055 39 0 0
11 0.055 40 0 0
11 0.055 41 0 0
11 0.055 42 0 0
11 0.055 43 0 0
11 0.055 44 0 0
11 0.055 45 0 0
11 0.055 46 0 0
11 0.055 47 0 0
11 0.055 48 0 0
11 0.055 49 0 0
12 0.06 0 -2.13274e-30 -3.41757e-30
12 0.06 1 1.95947e-29 4.2392e-29
12 0.06 2 -2.92407e-28 -7.19742e-28
12 0.06 3 5.8285e-27 1.50252e-26
12 0.06 4 -1.38814e-25 -3.664e-25
12 0.06 5 3.72108e-24 9.95725e-24
12 0.06 6 -1.07867e-22 -2.91013e-22
12 0.06 7 3.2796e-21 8.88856e-21
12 0.06 8 -1.01922e-19 -2.76738e-19
12 0.06 9 3.1615e-18 8.57878e-18
12 0.06 10 -9.55641e-17 -2.58495e-16
12 0.06 11 2.74141e-15 7.36884e-15
12 0.06 12 -7.22382e-14 -1.92083e-13
12 0.06 13 1.66926e-12 4.35574e-12
12 0.06 14 -3.11505e-11 -7.82907e-11
12 0.06 15 3.75051e-10 8.39224e-10
12 0.06 16 8.10467e-10 5.97349e-09
12 0.06 17 -1.71207e-07 -5.10002e-07
12 0.06 18 1.33152e-05 2.05243e-05
12 0.06 19 8.41128e-05 -1.94567e-05
12 0.06 20 3.78648e-15 -8.46652e-16
12 0.06 21 3.78685e-37 -8.19932e-38
12 0.06 22 8.41419e-71 -1.76703e-71
12 0.06 23 4.15391e-116 -8.47351e-117
12 0.06 24 4.55648e-173 -9.04067e-174
12 0.06 25 1.11056e-241 -2.14597e-242
12 0.06 26 6.0276e-322 -1.08694e-322
12 0.06 27 0 0
12 0.06 28 0 0
12 0.06 29 0 0
12 0.06 30 0 0
12 0.06 31 0 0
12 0.06 32 0 0
12 0.06 33 0 0
12 0.06 34 0 0
12 0.06 35 0 0
12 0.06 36 0 0
12 0.06 37 0 0
12 0.06 38 0 0
12 0.06 39 0 0
12 0.06 40 0 0
12 0.06 41 0 0
12 0.06 42 0 0
12 0.06 43 0 0
12 0.06 44 0 0
12 0.06 45 0 0
12 0.06 46 0 0
12 0.06 47 0 0
12 0.06 48 0 0
12 0.06 49 0 0
13 0.065 0 -7.14997e-30 -1.10864e-29
13 0.065 1 6.32587e-29 1.34008e-28
13 0.065 2 -8.90811e-28 -2.16211e-27
13 0.065 3 1.66626e-26 4.24742e-26
13 0.065 4 -3.71159e-25 -9.70125e-25
13 0.065 5 9.28123e-24 2.46132e-23
13 0.065 6 -2.50402e-22 -6.69783e-22
13 0.065 7 7.07033e-21 1.90013e-20
13 0.065 8 -2.03609e-19 -5.48137e-19
13 0.065 9 5.8383e-18 1.57022e-17
13 0.065 10 -1.62665e-16 -4.35822e-16
13 0.065 11 4.28432e-15 1.13938e-14
13 0.065 12 -1.03011e-13 -2.70441e-13
13 0.065 13 2.14583e-12 5.50478e-12
13 0.065 14 -3.49636e-11 -8.53166e-11
13 0.065 15 3.13142e-10 6.16031e-10
13 0.065 16 3.89702e-09 1.47341e-08
13 0.065 17 -2.30966e-07 -6.62092e-07
13 0.065 18 1.41212e-05 2.2002e-05
13 0.065 19 8.33635e-05 -2.07703e-05
13 0.065 20 3.75424e-15 -9.04325e-16
13 0.065 21 3.75594e-37 -8.76235e-38
13 0.065 22 8.3482e-71 -1.88925e-71
13 0.065 23 4.12254e-116 -9.06349e-117
13 0.065 24 4.52327e-173 -9.67396e-174
13 0.065 25 1.10273e-241 -2.29713e-242
13 0.065 26 5.97819e-322 -1.18576e-322
13 0.065 27 0 0
13 0.065 28 0 0
13 0.065 29 0 0
13 0.065 30 0 0
13 0.065 31 0 0
13 0.065 32 0 0
13 0.065 33 0 0
13 0.065 34 0 0
13 0.065 35 0 0
13 0.065 36 0 0
13 0.065 37 0 0
13 0.065 38 0 0
13 0.065 39 0 0
13 0.065 40 0 0
13 0.065 41 0 0
13 0.065 42 0 0
13 0.065 43 0 0
13 0.065 44 0 0
13 0.065 45 0 0
13 0.065 46 0 0
13 0.065 47 0 0
13 0.065 48 0 0
13 0.065 49 0 0
14 0.07 0 -2.18138e-29 -3.27408e-29
14 0.07 1 1.86769e-28 3.87378e-28
14 0.07 2 -2.4924e-27 -5.96397e-27
14 0.07 3 4.39285e-26 1.10706e-25
14 0.07 4 -9.19021e-25 -2.3783e-24
14 0.07 5 2.15306e-23 5.65766e-23
14 0.07 6 -5.4304e-22 -1.43988e-21
14 0.07 7 1.43048e-20 3.81133e-20
14 0.07 8 -3.83496e-19 -1.02341e-18
14 0.07 9 1.02124e-17 2.72163e-17
14 0.07 10 -2.63452e-16 -6.98899e-16
14 0.07 11 6.39685e-15 1.68217e-14
14 0.07 12 -1.40751e-13 -3.64471e-13
14 0.07 13 2.64171e-12 6.6462e-12
14 0.07 14 -3.70058e-11 -8.67957e-11
14 0.07 15 1.98159e-10 2.4864e-10
14 0.07 16 7.77606e-09 2.54002e-08
14 0.07 17 -2.96339e-07 -8.23742e-07
14 0.07 18 1.49359e-05 2.34413e-05
14 0.07 19 8.26104e-05 -2.20407e-05
14 0.07 20 3.72182e-15 -9.60182e-16
14 0.07 21 3.72487e-37 -9.30837e-38
14 0.07 22 8.28185e-71 -2.00792e-71
14 0.07 23 4.091e-116 -9.63695e-117
14 0.07 24 4.48989e-173 -1.02901e-173
14 0.07 25 1.09487e-241 -2.44433e-242
14 0.07 26 5.92879e-322 -1.28457e-322
14 0.07 27 0 0
14 0.07 28 0 0
14 0.07 29 0 0
14 0.07 30 0 0
14 0.07 31 0 0
14 0.07 32 0 0
14 0.07 33 0 0
14 0.07 34 0 0
14 0.07 35 0 0
14 0.07 36 0 0
14 0.07 37 0 0
14 0.07 38 0 0
14 0.07 39 0 0
14 0.07 40 0 0
14 0.07 41 0 0
14 0.07 42 0 0
14 0.07 43 0 0
14 0.07 44 0 0
14 0.07 45 0 0
14 0.07 46 0 0
14 0.07 47 0 0
14 0.07 48 0 0
14 0.07 49 0 0
15 0.075 0 -6.12312e-29 -8.89961e-29
15 0.075 1 5.0969e-28 1.03496e-27
15 0.075 2 -6.47075e-27 -1.52624e-26
15 0.075 3 1.07864e-25 2.68703e-25
15 0.075 4 -2.12744e-24 -5.45003e-24
15 0.075 5 4.68755e-23 1.22032e-22
15 0.075 6 -1.10962e-21 -2.91602e-21
15 0.075 7 2.73784e-20 7.23054e-20
15 0.075 8 -6.86043e-19 -1.81443e-18
15 0.075 9 1.70336e-17 4.49683e-17
15 0.075 10 -4.08369e-16 -1.07222e-15
15 0.075 11 9.16939e-15 2.38268e-14
15 0.075 12 -1.84906e-13 -4.71638e-13
15 0.075 13 3.1154e-12 7.65932e-12
15 0.075 14 -3.63953e-11 -8.04419e-11
15 0.075 15 2.01768e-11 -2.84798e-10
15 0.075 16 1.24835e-08 3.79865e-08
15 0.075 17 -3.66999e-07 -9.93566e-07
15 0.075 18 1.57587e-05 2.48421e-05
15 0.075 19 8.18537e-05 -2.32686e-05
15 0.075 20 3.68926e-15 -1.01426e-15
15 0.075 21 3.69364e-37 -9.83767e-38
15 0.075 22 8.21518e-71 -2.1231e-71
15 0.075 23 4.0593e-116 -1.01942e-116
15 0.075 24 4.45634e-173 -1.08894e-173
15 0.075 25 1.08696e-241 -2.58763e-242
