# step x_cm g psi1_integral psi2_integral
2 0.005 40 0 0
2 0.005 41 0 0
2 0.005 42 0 0
2 0.005 43 0 0
2 0.005 44 0 0
2 0.005 45 0 0
2 0.005 46 0 0
2 0.005 47 0 0
2 0.005 48 0 0
2 0.005 49 0 0
3 0.0075 0 -1.52933e-40 -3.55049e-40
3 0.0075 1 3.30101e-39 8.7977e-39
3 0.0075 2 -1.3575e-37 -3.80952e-37
3 0.0075 3 7.88398e-36 2.25224e-35
3 0.0075 4 -5.73637e-34 -1.65399e-33
3 0.0075 5 4.91443e-32 1.42505e-31
3 0.0075 6 -4.76318e-30 -1.3864e-29
3 0.0075 7 5.07231e-28 1.48021e-27
3 0.0075 8 -5.79598e-26 -1.69442e-25
3 0.0075 9 6.95933e-24 2.03692e-23
3 0.0075 10 -8.60486e-22 -2.52019e-21
3 0.0075 11 1.07254e-19 3.1417e-19
3 0.0075 12 -1.31529e-17 -3.85102e-17
3 0.0075 13 1.54005e-15 4.50362e-15
3 0.0075 14 -1.65462e-13 -4.82721e-13
3 0.0075 15 1.54161e-11 4.47774e-11
3 0.0075 16 -1.14013e-09 -3.28311e-09
3 0.0075 17 5.66763e-08 1.59851e-07
3 0.0075 18 6.13522e-06 4.40376e-06
3 0.0075 19 9.10672e-05 -4.39142e-06
3 0.0075 20 4.08586e-15 -1.90124e-16
3 0.0075 21 4.07395e-37 -1.83277e-38
3 0.0075 22 9.02736e-71 -3.93326e-72
3 0.0075 23 4.44552e-116 -1.8789e-117
3 0.0075 24 4.86522e-173 -1.99761e-174
3 0.0075 25 1.18333e-241 -4.72633e-243
3 0.0075 26 6.37345e-322 -2.47033e-323
3 0.0075 27 0 0
3 0.0075 28 0 0
3 0.0075 29 0 0
3 0.0075 30 0 0
3 0.0075 31 0 0
3 0.0075 32 0 0
3 0.0075 33 0 0
3 0.0075 34 0 0
3 0.0075 35 0 0
3 0.0075 36 0 0
3 0.0075 37 0 0
3 0.0075 38 0 0
3 0.0075 39 0 0
3 0.0075 40 0 0
3 0.0075 41 0 0
3 0.0075 42 0 0
3 0.0075 43 0 0
3 0.0075 44 0 0
3 0.0075 45 0 0
3 0.0075 46 0 0
3 0.0075 47 0 0
3 0.0075 48 0 0
3 0.0075 49 0 0
4 0.01 0 -4.65582e-39 -1.05457e-38
4 0.01 1 9.10531e-38 2.39519e-37
4 0.01 2 -3.35309e-36 -9.33433e-36
4 0.01 3 1.73087e-34 4.91354e-34
4 0.01 4 -1.11052e-32 -3.18459e-32
4 0.01 5 8.31843e-31 2.40009e-30
4 0.01 6 -6.98404e-29 -2.02314e-28
4 0.01 7 6.37667e-27 1.85214e-26
4 0.01 8 -6.17625e-25 -1.79706e-24
4 0.01 9 6.20625e-23 1.80762e-22
4 0.01 10 -6.33119e-21 -1.84468e-20
4 0.01 11 6.40889e-19 1.86676e-18
4 0.01 12 -6.27375e-17 -1.82541e-16
4 0.01 13 5.75699e-15 1.67147e-14
4 0.01 14 -4.75669e-13 -1.37586e-12
4 0.01 15 3.34438e-11 9.60974e-11
4 0.01 16 -1.82907e-09 -5.18883e-09
4 0.01 17 6.49065e-08 1.78349e-07
4 0.01 18 6.67035e-06 5.83378e-06
4 0.01 19 9.05245e-05 -5.78953e-06
4 0.01 20 4.06247e-15 -2.5076e-16
4 0.01 21 4.05149e-37 -2.41823e-38
4 0.01 22 8.97935e-71 -5.1915e-72
4 0.01 23 4.42266e-116 -2.48076e-117
4 0.01 24 4.841e-173 -2.63828e-174
4 0.01 25 1.17761e-241 -6.24384e-243
4 0.01 26 6.37345e-322 -2.96439e-323
4 0.01 27 0 0
4 0.01 28 0 0
4 0.01 29 0 0
4 0.01 30 0 0
4 0.01 31 0 0
4 0.01 32 0 0
4 0.01 33 0 0
4 0.01 34 0 0
4 0.01 35 0 0
4 0.01 36 0 0
4 0.01 37 0 0
4 0.01 38 0 0
4 0.01 39 0 0
4 0.01 40 0 0
4 0.01 41 0 0
4 0.01 42 0 0
4 0.01 43 0 0
4 0.01 44 0 0
4 0.01 45 0 0
4 0.01 46 0 0
4 0.01 47 0 0
4 0.01 48 0 0
4 0.01 49 0 0
5 0.0125 0 -8.55166e-38 -1.88766e-37
5 0.0125 1 1.52343e-36 3.9522e-36
5 0.0125 2 -5.05035e-35 -1.39387e-34
5 0.0125 3 2.33103e-33 6.57262e-33
5 0.0125 4 -1.32802e-31 -3.78601e-31
5 0.0125 5 8.76938e-30 2.51662e-29
5 0.0125 6 -6.44088e-28 -1.85624e-27
5 0.0125 7 5.10225e-26 1.47451e-25
5 0.0125 8 -4.24983e-24 -1.23026e-23
5 0.0125 9 3.63765e-22 1.05394e-21
5 0.0125 10 -3.12909e-20 -9.06657e-20
5 0.0125 11 2.64252e-18 7.65101e-18
5 0.0125 12 -2.13433e-16 -6.16891e-16
5 0.0125 13 1.59786e-14 4.60412e-14
5 0.0125 14 -1.06488e-12 -3.05251e-12
5 0.0125 15 5.96545e-11 1.6947e-10
5 0.0125 16 -2.55589e-09 -7.1344e-09
5 0.0125 17 6.79783e-08 1.8099e-07
5 0.0125 18 7.2154e-06 7.24405e-06
5 0.0125 19 8.99771e-05 -7.15556e-06
5 0.0125 20 4.03888e-15 -3.10057e-16
5 0.0125 21 4.02885e-37 -2.99122e-38
5 0.0125 22 8.93095e-71 -6.42388e-72
5 0.0125 23 4.39963e-116 -3.07064e-117
5 0.0125 24 4.81659e-173 -3.26658e-174
5 0.0125 25 1.17185e-241 -7.73294e-243
5 0.0125 26 6.32404e-322 -3.95253e-323
5 0.0125 27 0 0
5 0.0125 28 0 0
5 0.0125 29 0 0
5 0.0125 30 0 0
5 0.0125 31 0 0
5 0.0125 32 0 0
5 0.0125 33 0 0
5 0.0125 34 0 0
5 0.0125 35 0 0
5 0.0125 36 0 0
5 0.0125 37 0 0
5 0.0125 38 0 0
5 0.0125 39 0 0
5 0.0125 40 0 0
5 0.0125 41 0 0
5 0.0125 42 0 0
5 0.0125 43 0 0
5 0.0125 44 0 0
5 0.0125 45 0 0
5 0.0125 46 0 0
5 0.0125 47 0 0
5 0.0125 48 0 0
5 0.0125 49 0 0
6 0.015 0 -1.07259e-36 -2.3053e-36
6 0.015 1 1.75092e-35 4.47671e-35
6 0.015 2 -5.25625e-34 -1.43758e-33
6 0.015 3 2.18362e-32 6.11306e-32
6 0.015 4 -1.11304e-30 -3.15349e-30
6 0.015 5 6.53627e-29 1.86511e-28
6 0.015 6 -4.24281e-27 -1.21614e-26
6 0.015 7 2.95119e-25 8.48336e-25
6 0.015 8 -2.14385e-23 -6.17288e-23
6 0.015 9 1.58921e-21 4.57902e-21
6 0.015 10 -1.17535e-19 -3.38582e-19
6 0.015 11 8.47116e-18 2.43738e-17
6 0.015 12 -5.79574e-16 -1.66361e-15
6 0.015 13 3.64753e-14 1.04276e-13
6 0.015 14 -2.02699e-12 -5.75611e-12
6 0.015 15 9.37393e-11 2.63118e-10
6 0.015 16 -3.25676e-09 -8.93043e-09
6 0.015 17 6.60033e-08 1.68671e-07
6 0.015 18 7.77e-06 8.63415e-06
6 0.015 19 8.94251e-05 -8.48997e-06
6 0.015 20 4.01511e-15 -3.68035e-16
6 0.015 21 4.00603e-37 -3.55192e-38
6 0.015 22 8.88218e-71 -7.63072e-72
6 0.015 23 4.37642e-116 -3.6487e-117
6 0.015 24 4.792e-173 -3.88269e-174
6 0.015 25 1.16606e-241 -9.19396e-243
6 0.015 26 6.27463e-322 -4.44659e-323
6 0.015 27 0 0
6 0.015 28 0 0
6 0.015 29 0 0
6 0.015 30 0 0
6 0.015 31 0 0
6 0.015 32 0 0
6 0.015 33 0 0
6 0.015 34 0 0
6 0.015 35 0 0
6 0.015 36 0 0
6 0.015 37 0 0
6 0.015 38 0 0
6 0.015 39 0 0
6 0.015 40 0 0
6 0.015 41 0 0
6 0.015 42 0 0
6 0.015 43 0 0
6 0.015 44 0 0
6 0.015 45 0 0
6 0.015 46 0 0
6 0.015 47 0 0
6 0.015 48 0 0
6 0.015 49 0 0
7 0.0175 0 -9.96552e-36 -2.08427e-35
7 0.0175 1 1.50006e-34 3.77776e-34
7 0.0175 2 -4.10298e-33 -1.11156e-32
7 0.0175 3 1.54459e-31 4.29186e-31
7 0.0175 4 -7.09802e-30 -1.99801e-29
7 0.0175 5 3.73911e-28 1.06061e-27
7 0.0175 6 -2.16629e-26 -6.17428e-26
7 0.0175 7 1.33804e-24 3.82496e-24
7 0.0175 8 -8.58658e-23 -2.4586e-22
7 0.0175 9 5.59334e-21 1.60241e-20
7 0.0175 10 -3.61587e-19 -1.03537e-18
7 0.0175 11 2.26577e-17 6.47713e-17
7 0.0175 12 -1.34041e-15 -3.82012e-15
7 0.0175 13 7.25256e-14 2.0565e-13
7 0.0175 14 -3.44192e-12 -9.67884e-12
7 0.0175 15 1.34613e-10 3.73048e-10
7 0.0175 16 -3.87181e-09 -1.04064e-08
7 0.0175 17 5.90982e-08 1.42271e-07
7 0.0175 18 8.33377e-06 1.00037e-05
7 0.0175 19 8.88688e-05 -9.79322e-06
7 0.0175 20 3.99114e-15 -4.24711e-16
7 0.0175 21 3.98304e-37 -4.1005e-38
7 0.0175 22 8.83305e-71 -8.81237e-72
7 0.0175 23 4.35304e-116 -4.21509e-117
7 0.0175 24 4.76724e-173 -4.48673e-174
7 0.0175 25 1.16022e-241 -1.06272e-242
7 0.0175 26 6.27463e-322 -5.43472e-323
7 0.0175 27 0 0
7 0.0175 28 0 0
7 0.0175 29 0 0
7 0.0175 30 0 0
7 0.0175 31 0 0
7 0.0175 32 0 0
7 0.0175 33 0 0
7 0.0175 34 0 0
7 0.0175 35 0 0
7 0.0175 36 0 0
7 0.0175 37 0 0
7 0.0175 38 0 0
7 0.0175 39 0 0
7 0.0175 40 0 0
7 0.0175 41 0 0
7 0.0175 42 0 0
7 0.0175 43 0 0
7 0.0175 44 0 0
7 0.0175 45 0 0
7 0.0175 46 0 0
7 0.0175 47 0 0
7 0.0175 48 0 0
7 0.0175 49 0 0
8 0.02 0 -7.26487e-35 -1.47801e-34
8 0.02 1 1.01468e-33 2.51594e-33
8 0.02 2 -2.54425e-32 -6.82541e-32
8 0.02 3 8.737e-31 2.40894e-30
8 0.02 4 -3.64636e-29 -1.01953e-28
8 0.02 5 1.73718e-27 4.89734e-27
8 0.02 6 -9.06511e-26 -2.56861e-25
8 0.02 7 5.02274e-24 1.4276e-23
8 0.02 8 -2.87969e-22 -8.19811e-22
8 0.02 9 1.66914e-20 4.75366e-20
8 0.02 10 -9.56235e-19 -2.72116e-18
8 0.02 11 5.28826e-17 1.50172e-16
8 0.02 12 -2.74928e-15 -7.77791e-15
8 0.02 13 1.30099e-13 3.65803e-13
8 0.02 14 -5.36633e-12 -1.49367e-11
8 0.02 15 1.80498e-10 4.93392e-10
8 0.02 16 -4.34516e-09 -1.14097e-08
8 0.02 17 4.73844e-08 1.0265e-07
8 0.02 18 8.90632e-06 1.13522e-05
8 0.02 19 8.83084e-05 -1.10658e-05
8 0.02 20 3.96701e-15 -4.80104e-16
8 0.02 21 3.95989e-37 -4.63711e-38
8 0.02 22 8.78358e-71 -9.96913e-72
8 0.02 23 4.3295e-116 -4.76994e-117
8 0.02 24 4.74231e-173 -5.07886e-174
8 0.02 25 1.15434e-241 -1.20331e-242
8 0.02 26 6.22523e-322 -5.92879e-323
8 0.02 27 0 0
8 0.02 28 0 0
8 0.02 29 0 0
8 0.02 30 0 0
8 0.02 31 0 0
8 0.02 32 0 0
8 0.02 33 0 0
8 0.02 34 0 0
8 0.02 35 0 0
8 0.02 36 0 0
8 0.02 37 0 0
8 0.02 38 0 0
8 0.02 39 0 0
8 0.02 40 0 0
8 0.02 41 0 0
8 0.02 42 0 0
8 0.02 43 0 0
8 0.02 44 0 0
8 0.02 45 0 0
8 0.02 46 0 0
8 0.02 47 0 0
8 0.02 48 0 0
8 0.02 49 0 0
9 0.0225 0 -4.33587e-34 -8.57901e-34
9 0.0225 1 5.6535e-33 1.37972e-32
9 0.0225 2 -1.30721e-31 -3.47162e-31
9 0.0225 3 4.12066e-30 1.12711e-29
9 0.0225 4 -1.57256e-28 -4.36661e-28
9 0.0225 5 6.82662e-27 1.91236e-26
9 0.0225 6 -3.23502e-25 -9.11148e-25
9 0.0225 7 1.62241e-23 4.58425e-23
9 0.0225 8 -8.39212e-22 -2.37507e-21
9 0.0225 9 4.37447e-20 1.23832e-19
9 0.0225 10 -2.24647e-18 -6.35234e-18
9 0.0225 11 1.10994e-16 3.13049e-16
9 0.0225 12 -5.13672e-15 -1.44226e-14
9 0.0225 13 2.15435e-13 6.00478e-13
9 0.0225 14 -7.82604e-12 -2.15502e-11
9 0.0225 15 2.29006e-10 6.16713e-10
9 0.0225 16 -4.62482e-09 -1.18052e-08
9 0.0225 17 3.09877e-08 5.06515e-08
9 0.0225 18 9.4873e-06 1.26794e-05
9 0.0225 19 8.77441e-05 -1.2308e-05
9 0.0225 20 3.94271e-15 -5.34231e-16
9 0.0225 21 3.93658e-37 -5.16191e-38
9 0.0225 22 8.73378e-71 -1.11013e-71
9 0.0225 23 4.30581e-116 -5.3134e-117
9 0.0225 24 4.71722e-173 -5.65922e-174
9 0.0225 25 1.14842e-241 -1.34118e-242
9 0.0225 26 6.22523e-322 -6.91692e-323
9 0.0225 27 0 0
9 0.0225 28 0 0
9 0.0225 29 0 0
9 0.0225 30 0 0
9 0.0225 31 0 0
9 0.0225 32 0 0
9 0.0225 33 0 0
9 0.0225 34 0 0
9 0.0225 35 0 0
9 0.0225 36 0 0
9 0.0225 37 0 0
9 0.0225 38 0 0
9 0.0225 39 0 0
9 0.0225 40 0 0
9 0.0225 41 0 0
9 0.0225 42 0 0
9 0.0225 43 0 0
9 0.0225 44 0 0
9 0.0225 45 0 0
9 0.0225 46 0 0
9 0.0225 47 0 0
9 0.0225 48 0 0
9 0.0225 49 0 0
10 0.025 0 -2.18839e-33 -4.21093e-33
10 0.025 1 2.67937e-32 6.43419e-32
10 0.025 2 -5.74478e-31 -1.51001e-30
10 0.025 3 1.67204e-29 4.53629e-29
10 0.025 4 -5.87168e-28 -1.61891e-27
10 0.025 5 2.33837e-26 6.50825e-26
10 0.025 6 -1.01369e-24 -2.83756e-24
10 0.025 7 4.63793e-23 1.30263e-22
10 0.025 8 -2.1828e-21 -6.14044e-21
10 0.025 9 1.03251e-19 2.9048e-19
10 0.025 10 -4.79868e-18 -1.34815e-17
10 0.025 11 2.13961e-16 5.99251e-16
10 0.025 12 -8.90645e-15 -2.48132e-14
10 0.025 13 3.34548e-13 9.24062e-13
10 0.025 14 -1.08097e-11 -2.94298e-11
10 0.025 15 2.77213e-10 7.34297e-10
10 0.025 16 -4.66264e-09 -1.14737e-08
10 0.025 17 1.00384e-08 -1.28981e-08
10 0.025 18 1.00763e-05 1.39849e-05
10 0.025 19 8.7176e-05 -1.35205e-05
10 0.025 20 3.91825e-15 -5.8711e-16
10 0.025 21 3.91312e-37 -5.67507e-38
10 0.025 22 8.68366e-71 -1.22093e-71
10 0.025 23 4.28198e-116 -5.84562e-117
10 0.025 24 4.69198e-173 -6.22796e-174
10 0.025 25 1.14247e-241 -1.47638e-242
10 0.025 26 6.17582e-322 -7.41098e-323
10 0.025 27 0 0
10 0.025 28 0 0
10 0.025 29 0 0
10 0.025 30 0 0
10 0.025 31 0 0
10 0.025 32 0 0
10 0.025 33 0 0
10 0.025 34 0 0
10 0.025 35 0 0
10 0.025 36 0 0
10 0.025 37 0 0
10 0.025 38 0 0
10 0.025 39 0 0
10 0.025 40 0 0
10 0.025 41 0 0
10 0.025 42 0 0
10 0.025 43 0 0
10 0.025 44 0 0
10 0.025 45 0 0
10 0.025 46 0 0
10 0.025 47 0 0
10 0.025 48 0 0
10 0.025 49 0 0
11 0.0275 0 -9.57987e-33 -1.79283e-32
11 0.0275 1 1.10744e-31 2.61629e-31
11 0.0275 2 -2.21319e-30 -5.75654e-30
11 0.0275 3 5.97968e-29 1.60885e-28
11 0.0275 4 -1.9433e-27 -5.31945e-27
11 0.0275 5 7.1431e-26 1.97501e-25
11 0.0275 6 -2.85111e-24 -7.93103e-24
11 0.0275 7 1.19829e-22 3.34498e-22
11 0.0275 8 -5.16887e-21 -1.44515e-20
11 0.0275 9 2.23584e-19 6.25066e-19
11 0.0275 10 -9.48015e-18 -2.64577e-17
11 0.0275 11 3.84636e-16 1.06958e-15
11 0.0275 12 -1.45237e-14 -4.01396e-14
11 0.0275 13 4.92668e-13 1.34802e-12
11 0.0275 14 -1.42639e-11 -3.8366e-11
11 0.0275 15 3.21739e-10 8.36422e-10
11 0.0275 16 -4.4143e-09 -1.03122e-08
11 0.0275 17 -1.53295e-08 -8.71914e-08
11 0.0275 18 1.0673e-05 1.52684e-05
11 0.0275 19 8.66043e-05 -1.47035e-05
11 0.0275 20 3.89364e-15 -6.38758e-16
11 0.0275 21 3.88951e-37 -6.17674e-38
11 0.0275 22 8.63325e-71 -1.32934e-71
11 0.0275 23 4.258e-116 -6.36674e-117
11 0.0275 24 4.66659e-173 -6.78522e-174
11 0.0275 25 1.13649e-241 -1.60893e-242
11 0.0275 26 6.12641e-322 -8.39912e-323
11 0.0275 27 0 0
11 0.0275 28 0 0
11 0.0275 29 0 0
11 0.0275 30 0 0
11 0.0275 31 0 0
11 0.0275 32 0 0
11 0.0275 33 0 0
11 0.0275 34 0 0
11 0.0275 35 0 0
11 0.0275 36 0 0
11 0.0275 37 0 0
11 0.0275 38 0 0
11 0.0275 39 0 0
11 0.0275 40 0 0
11 0.0275 41 0 0
11 0.0275 42 0 0
11 0.0275 43 0 0
11 0.0275 44 0 0
11 0.0275 45 0 0
11 0.0275 46 0 0
11 0.0275 47 0 0
11 0.0275 48 0 0
11 0.0275 49 0 0
12 0.03 0 -3.71123e-32 -6.75602e-32
12 0.03 1 4.0715e-31 9.46162e-31
12 0.03 2 -7.62059e-30 -1.9611e-29
12 0.03 3 1.9207e-28 5.12414e-28
12 0.03 4 -5.8064e-27 -1.57777e-26
12 0.03 5 1.98065e-25 5.43966e-25
12 0.03 6 -7.32082e-24 -2.02351e-23
12 0.03 7 2.8435e-22 7.88822e-22
12 0.03 8 -1.13131e-20 -3.14329e-20
12 0.03 9 4.50455e-19 1.25126e-18
12 0.03 10 -1.7544e-17 -4.86326e-17
12 0.03 11 6.52233e-16 1.80044e-15
12 0.03 12 -2.24956e-14 -6.16592e-14
12 0.03 13 6.93661e-13 1.8793e-12
12 0.03 14 -1.80896e-11 -4.80239e-11
12 0.03 15 3.58812e-10 9.12605e-10
12 0.03 16 -3.83919e-09 -8.23201e-09
12 0.03 17 -4.49779e-08 -1.71438e-07
12 0.03 18 1.12771e-05 1.65296e-05
12 0.03 19 8.60293e-05 -1.58576e-05
12 0.03 20 3.86888e-15 -6.89194e-16
12 0.03 21 3.86577e-37 -6.66707e-38
12 0.03 22 8.58254e-71 -1.43538e-71
12 0.03 23 4.23389e-116 -6.87691e-117
12 0.03 24 4.64106e-173 -7.33114e-174
12 0.03 25 1.13047e-241 -1.73887e-242
12 0.03 26 6.12641e-322 -8.89318e-323
12 0.03 27 0 0
12 0.03 28 0 0
12 0.03 29 0 0
12 0.03 30 0 0
12 0.03 31 0 0
12 0.03 32 0 0
12 0.03 33 0 0
12 0.03 34 0 0
12 0.03 35 0 0
12 0.03 36 0 0
12 0.03 37 0 0
12 0.03 38 0 0
12 0.03 39 0 0
12 0.03 40 0 0
12 0.03 41 0 0
12 0.03 42 0 0
12 0.03 43 0 0
12 0.03 44 0 0
12 0.03 45 0 0
12 0.03 46 0 0
12 0.03 47 0 0
12 0.03 48 0 0
12 0.03 49 0 0
13 0.0325 0 -1.29314e-31 -2.29038e-31
13 0.0325 1 1.35278e-30 3.092e-30
13 0.0325 2 -2.3818e-29 -6.06358e-29
13 0.0325 3 5.625e-28 1.48785e-27
13 0.0325 4 -1.58917e-26 -4.2862e-26
13 0.0325 5 5.05516e-25 1.37892e-24
13 0.0325 6 -1.73907e-23 -4.77584e-23
13 0.0325 7 6.27564e-22 1.72994e-21
13 0.0325 8 -2.31561e-20 -6.39303e-20
13 0.0325 9 8.53543e-19 2.35548e-18
13 0.0325 10 -3.07131e-17 -8.45514e-17
13 0.0325 11 1.05238e-15 2.88321e-15
13 0.0325 12 -3.33432e-14 -9.06122e-14
13 0.0325 13 9.39428e-13 2.51879e-12
13 0.0325 14 -2.21393e-11 -5.79404e-11
13 0.0325 15 3.84341e-10 9.5183e-10
13 0.0325 16 -2.90038e-09 -5.15891e-09
13 0.0325 17 -7.87656e-08 -2.64867e-07
13 0.0325 18 1.18881e-05 1.77683e-05
13 0.0325 19 8.54511e-05 -1.69831e-05
13 0.0325 20 3.84399e-15 -7.38434e-16
13 0.0325 21 3.8419e-37 -7.14623e-38
13 0.0325 22 8.53157e-71 -1.5391e-71
13 0.0325 23 4.20964e-116 -7.37625e-117
13 0.0325 24 4.61539e-173 -7.86586e-174
13 0.0325 25 1.12442e-241 -1.86622e-242
13 0.0325 26 6.07701e-322 -9.38725e-323
13 0.0325 27 0 0
13 0.0325 28 0 0
13 0.0325 29 0 0
13 0.0325 30 0 0
13 0.0325 31 0 0
13 0.0325 32 0 0
13 0.0325 33 0 0
13 0.0325 34 0 0
13 0.0325 35 0 0
13 0.0325 36 0 0
13 0.0325 37 0 0
13 0.0325 38 0 0
13 0.0325 39 0 0
13 0.0325 40 0 0
13 0.0325 41 0 0
13 0.0325 42 0 0
13 0.0325 43 0 0
13 0.0325 44 0 0
13 0.0325 45 0 0
13 0.0325 46 0 0
13 0.0325 47 0 0
13 0.0325 48 0 0
13 0.0325 49 0 0
14 0.035 0 -4.10674e-31 -7.07892e-31
14 0.035 1 4.11479e-30 9.24979e-30
14 0.035 2 -6.84264e-29 -1.72309e-28
14 0.035 3 1.52035e-27 3.98662e-27
14 0.035 4 -4.03096e-26 -1.07902e-25
14 0.035 5 1.20094e-24 3.25328e-24
14 0.035 6 -3.86269e-23 -1.05383e-22
14 0.035 7 1.30108e-21 3.56355e-21
14 0.035 8 -4.4738e-20 -1.22719e-19
14 0.035 9 1.53412e-18 4.20553e-18
14 0.035 10 -5.12552e-17 -1.40109e-16
14 0.035 11 1.62668e-15 4.42222e-15
14 0.035 12 -4.75672e-14 -1.2812e-13
14 0.035 13 1.2293e-12 3.25979e-12
14 0.035 14 -2.62159e-11 -6.75252e-11
14 0.035 15 3.93978e-10 9.42758e-10
14 0.035 16 -1.56455e-09 -1.03191e-09
14 0.035 17 -1.16548e-07 -3.66724e-07
14 0.035 18 1.25058e-05 1.89841e-05
14 0.035 19 8.48699e-05 -1.80806e-05
14 0.035 20 3.81897e-15 -7.86495e-16
14 0.035 21 3.81791e-37 -7.61437e-38
14 0.035 22 8.48033e-71 -1.64052e-71
14 0.035 23 4.18528e-116 -7.86491e-117
14 0.035 24 4.58959e-173 -8.38952e-174
14 0.035 25 1.11834e-241 -1.99102e-242
14 0.035 26 6.0276e-322 -1.03754e-322
14 0.035 27 0 0
14 0.035 28 0 0
14 0.035 29 0 0
14 0.035 30 0 0
14 0.035 31 0 0
14 0.035 32 0 0
14 0.035 33 0 0
14 0.035 34 0 0
14 0.035 35 0 0
14 0.035 36 0 0
14 0.035 37 0 0
14 0.035 38 0 0
14 0.035 39 0 0
14 0.035 40 0 0
14 0.035 41 0 0
14 0.035 42 0 0
14 0.035 43 0 0
14 0.035 44 0 0
14 0.035 45 0 0
14 0.035 46 0 0
14 0.035 47 0 0
14 0.035 48 0 0
14 0.035 49 0 0
15 0.0375 0 -1.2018e-30 -2.01668e-30
15 0.0375 1 1.15807e-29 2.56017e-29
15 0.0375 2 -1.82564e-28 -4.54688e-28
15 0.0375 3 3.83033e-27 9.95588e-27
15 0.0375 4 -9.56657e-26 -2.54131e-25
15 0.0375 5 2.67983e-24 7.20884e-24
15 0.0375 6 -8.09103e-23 -2.19275e-22
15 0.0375 7 2.55434e-21 6.95063e-21
15 0.0375 8 -8.21958e-20 -2.2399e-19
15 0.0375 9 2.63337e-18 7.17004e-18
15 0.0375 10 -8.20401e-17 -2.22645e-16
