# step x_cm g psi1_integral psi2_integral
12 0.12 15 -3.41563e-08 -7.14945e-08
12 0.12 16 3.19387e-07 6.21461e-07
12 0.12 17 -2.62717e-06 -4.62568e-06
12 0.12 18 3.52137e-05 4.60685e-05
12 0.12 19 6.43833e-05 -4.14338e-05
12 0.12 20 2.93488e-15 -1.83095e-15
12 0.12 21 2.96836e-37 -1.7981e-37
12 0.12 22 6.66284e-71 -3.9247e-71
12 0.12 23 3.31971e-116 -1.90408e-116
12 0.12 24 3.67207e-173 -2.0534e-173
12 0.12 25 9.01883e-242 -4.92248e-242
12 0.12 26 4.94066e-322 -2.61855e-322
12 0.12 27 0 0
12 0.12 28 0 0
12 0.12 29 0 0
12 0.12 30 0 0
12 0.12 31 0 0
12 0.12 32 0 0
12 0.12 33 0 0
12 0.12 34 0 0
12 0.12 35 0 0
12 0.12 36 0 0
12 0.12 37 0 0
12 0.12 38 0 0
12 0.12 39 0 0
12 0.12 40 0 0
12 0.12 41 0 0
12 0.12 42 0 0
12 0.12 43 0 0
12 0.12 44 0 0
12 0.12 45 0 0
12 0.12 46 0 0
12 0.12 47 0 0
12 0.12 48 0 0
12 0.12 49 0 0
13 0.13 0 -1.81479e-26 3.23503e-24
13 0.13 1 8.70898e-23 7.12985e-23
13 0.13 2 -7.4502e-22 -9.20348e-22
13 0.13 3 5.50965e-21 7.70044e-21
13 0.13 4 -3.79492e-20 -5.19927e-20
13 0.13 5 2.05488e-19 1.88299e-19
13 0.13 6 4.52964e-20 2.66986e-18
13 0.13 7 -2.85414e-17 -9.0886e-17
13 0.13 8 6.7199e-16 1.80488e-15
13 0.13 9 -1.19286e-14 -3.00529e-14
13 0.13 10 1.85685e-13 4.5064e-13
13 0.13 11 -2.63279e-12 -6.20171e-12
13 0.13 12 3.42965e-11 7.84096e-11
13 0.13 13 -4.09274e-10 -9.03808e-10
13 0.13 14 4.43654e-09 9.37567e-09
13 0.13 15 -4.32261e-08 -8.61249e-08
13 0.13 16 3.75441e-07 6.89931e-07
13 0.13 17 -2.91725e-06 -4.81118e-06
13 0.13 18 3.78393e-05 4.74723e-05
13 0.13 19 6.19996e-05 -4.27401e-05
13 0.13 20 2.8315e-15 -1.8924e-15
13 0.13 21 2.86859e-37 -1.86176e-37
13 0.13 22 6.44857e-71 -4.07024e-71
13 0.13 23 3.21733e-116 -1.97762e-116
13 0.13 24 3.56322e-173 -2.13559e-173
13 0.13 25 8.76134e-242 -5.12592e-242
13 0.13 26 4.79244e-322 -2.71736e-322
13 0.13 27 0 0
