2.235788328	0.107903456	2.964520631
2.052551509	0.140556142	3.742544074
1.694976624	0.119081215	3.346764949
1.787456142	0.12734945	1.807188444
1.938273902	0.116857536	2.414809688
3.191528778	0.070564803	2.062170157
1.315271529	0.198101075	2.077459571
2.832653031	0.069997511	3.2338423
0.570148401	1.09279325	6.26702649
2.104714228	0.11444366	2.410051893
1.756421478	0.126112854	3.776392032
1.146810281	0.279301596	2.635463878
2.762380068	0.080077295	2.890298779
1.731309071	0.158597218	2.636303457
1.298937093	0.231490332	3.777926315
3.234234492	0.083845093	2.418865111
1.609104846	0.149290776	1.444877456
2.328980713	0.107017446	2.685296723
2.47043727	0.105468928	2.630243791
1.91835412	0.15408398	1.771467182
1.12679742	0.362505107	2.567813241
1.959830315	0.148493391	3.416896998
1.9812244	0.110638489	2.782808072
1.997857289	0.133764341	1.908163339
1.868687491	0.161486469	3.929149707
2.171570031	0.121730502	1.913911584
1.597147027	0.163917029	2.336201404
2.176824606	0.141574337	1.684516944
1.946618739	0.134767708	2.927882682
2.133584775	0.130786525	1.200112068
1.975166246	0.140654468	1.947152799
2.737855488	0.083838291	2.940816925
1.309892274	0.223392891	2.467988177
1.742120557	0.157491908	1.773997298
2.050247627	0.164288009	2.324114191
2.061103082	0.134058966	2.005099036
2.273030246	0.171053952	2.241477035
2.275743768	0.115862805	2.474867101
1.660314439	0.178344089	1.620405929
2.763868335	0.109083733	2.799395567
3.600308445	0.082653122	3.481448797
1.579988546	0.18640779	5.055415173
1.678482529	0.16588168	2.171762402
2.312978788	0.118440217	2.944311052
2.460582946	0.136778484	2.399694768
1.446849888	0.21737795	2.029463162
1.535748415	0.208956187	1.550195788
2.352793467	0.108250772	1.818898822
1.872542272	0.186043677	2.973369093
1.27404456	0.306131442	3.864342002
1.234623237	0.355387554	2.148067958
2.959817126	0.088381659	1.421669608
2.317678935	0.124973461	1.741887884
0.426120678	0.765051263	2.285917241
2.097295159	0.153518659	1.191656631
1.65218955	0.212458447	2.875343302
0.546779637	1.474847675	2.170089146
2.809407027	0.098651125	1.70546645
1.665746446	0.168568548	2.070983193
1.604926534	0.20441432	2.169724923
1.852805833	0.185920309	2.438254393
1.874227973	0.146656465	1.610059702
4.003799057	0.080791684	1.951702862
1.378426525	0.251061455	2.517638785
2.201273745	0.17281395	2.768890159
1.777684246	0.205551414	1.809359521
2.313485577	0.129275683	3.056300834
2.941400545	0.126401036	3.124939927
0.587175303	1.47210893	1.788121277
3.057323913	0.096617866	2.688982607
1.944238253	0.193133609	2.443547183
1.592776887	0.290062331	2.004571681
1.845012652	0.188472403	1.74738043
0.815331103	0.642710711	2.056884212
1.130769015	0.40917625	2.257425544
3.562991998	0.080583358	1.205350039
1.090026946	0.262951255	2.481927453
3.196843893	0.111895641	2.691621354
2.854251602	0.125912271	1.696389807
1.2689749	0.308627372	1.457511862
1.971626507	0.218247477	0.92975133
1.871419395	0.159466657	1.759569448
1.786671843	0.18276262	2.36191025
3.665918591	0.075002062	1.66161934
1.723591168	0.206816857	1.430806017
0.097531709	6.871496473	2.285613211
2.386438103	0.181734004	2.934164533
2.331806624	0.115963795	1.932513619
1.555046156	0.23174805	1.985713615
2.189241874	0.146045577	1.40633294
2.09749856	0.128541509	1.303332342
1.776578259	0.181833635	1.917899414
2.112712179	0.153401498	1.946717802
2.696822244	0.102581975	2.238160476
2.317451735	0.157743395	1.922018426
1.531186889	0.219358788	1.625633667
1.216568798	0.378637267	2.478289093
2.225448738	0.151686917	1.531528281
1.79139418	0.210871049	2.890687707
1.325611615	0.260114274	1.616563606
1.781828156	0.258175205	2.106046651
2.187849944	0.133519851	1.471795885
2.921095769	0.115700621	2.032589912
0.880836414	0.667983374	2.199186406
0.960313417	0.611978568	1.70295795
2.387453758	0.145874707	3.901742276
1.898028545	0.222660639	2.484260013
2.133596771	0.177059636	2.739356109
2.275556137	0.166501479	1.995216492
1.585501989	0.211816091	2.267685905
2.102026951	0.169856839	1.737673194
0.313600799	1.366350499	1.539743818
2.18238926	0.16967468	2.058073848
1.31070113	0.292201481	1.334248531
0.232733749	2.010235573	1.66897539
2.573229714	0.15460138	2.241138303
2.887974837	0.131443071	1.029974968
1.624317459	0.314391523	2.646074428
2.588207549	0.15827695	1.340103132
2.099526972	0.18025856	1.149025894
1.97077597	0.172858551	2.296154283
0.755417128	0.909347048	2.130414158
2.682763215	0.112466696	2.461167434
1.826509539	0.21554439	1.039607168
0.642118257	1.229341255	2.6517012
0.733759847	1.009420642	1.806319666
3.009534443	0.11583522	1.671325976
1.979703398	0.198018882	1.322653896
2.547083048	0.145942973	1.885901298
1.667501537	0.210261409	2.275869762
2.421808872	0.168767239	1.254755682
1.549688628	0.260406891	1.286512126
2.22874246	0.169268077	1.79131661
0.926216195	0.723458466	0.796874351
1.968032589	0.200210739	1.399488261
2.092595869	0.195410388	1.646972313
2.375535378	0.182834117	2.043839623
1.78011103	0.228826506	1.639861604
1.947344898	0.265132833	2.102897136
1.078375693	0.547726128	3.757022441
0.343305631	1.845201596	3.609184033
1.410935589	0.359790089	3.318646324
0.92898173	0.824676247	1.86090223
1.669961724	0.248831549	1.76148374
0.81856533	0.97814134	1.446061436
1.601739512	0.332406245	1.696075475
2.508714754	0.180820819	1.512072511
0.200686658	2.202073834	1.185034976
0.928521366	0.650738246	1.948379156
1.731621594	0.25943916	2.228992138
1.626964669	0.293698075	3.687084288
1.356882008	0.357868847	3.446689649
0.746961343	1.177790036	1.15558747
1.687071999	0.263708424	1.450239606
